날짜,구분,지역,수치
2016-12-01,아파트실거래가격지수,대구,95.1
2017-01-01,아파트실거래가격지수,대구,94.6
2017-02-01,아파트실거래가격지수,대구,95.1
2017-03-01,아파트실거래가격지수,대구,95.2
2017-04-01,아파트실거래가격지수,대구,95.1
2017-05-01,아파트실거래가격지수,대구,95.2
2017-06-01,아파트실거래가격지수,대구,95.9
2017-07-01,아파트실거래가격지수,대구,97.1
2017-08-01,아파트실거래가격지수,대구,98.6
2017-09-01,아파트실거래가격지수,대구,99.6
2017-10-01,아파트실거래가격지수,대구,99.9
2017-11-01,아파트실거래가격지수,대구,100.0
2017-12-01,아파트실거래가격지수,대구,99.9
2018-01-01,아파트실거래가격지수,대구,100.4
2018-02-01,아파트실거래가격지수,대구,101.2
2018-03-01,아파트실거래가격지수,대구,101.5
2018-04-01,아파트실거래가격지수,대구,101.9
2018-05-01,아파트실거래가격지수,대구,102.1
2018-06-01,아파트실거래가격지수,대구,102.3
2018-07-01,아파트실거래가격지수,대구,102.5
2018-08-01,아파트실거래가격지수,대구,103.0
2018-09-01,아파트실거래가격지수,대구,104.2
2018-10-01,아파트실거래가격지수,대구,104.4
2018-11-01,아파트실거래가격지수,대구,104.1
2018-12-01,아파트실거래가격지수,대구,104.2
2019-01-01,아파트실거래가격지수,대구,103.8
2019-02-01,아파트실거래가격지수,대구,103.4
2019-03-01,아파트실거래가격지수,대구,103.7
2019-04-01,아파트실거래가격지수,대구,103.2
2019-05-01,아파트실거래가격지수,대구,103.7
2019-06-01,아파트실거래가격지수,대구,103.6
2019-07-01,아파트실거래가격지수,대구,104.0
2019-08-01,아파트실거래가격지수,대구,104.8
2019-09-01,아파트실거래가격지수,대구,105.1
2019-10-01,아파트실거래가격지수,대구,105.6
2019-11-01,아파트실거래가격지수,대구,106.0
2019-12-01,아파트실거래가격지수,대구,106.6
2020-01-01,아파트실거래가격지수,대구,107.5
2020-02-01,아파트실거래가격지수,대구,108.3
2020-03-01,아파트실거래가격지수,대구,108.3
2020-04-01,아파트실거래가격지수,대구,108.2
2020-05-01,아파트실거래가격지수,대구,109.1
2020-06-01,아파트실거래가격지수,대구,109.7
2020-07-01,아파트실거래가격지수,대구,110.9
2020-08-01,아파트실거래가격지수,대구,112.1
2020-09-01,아파트실거래가격지수,대구,113.0
2020-10-01,아파트실거래가격지수,대구,115.3
2020-11-01,아파트실거래가격지수,대구,119.3
2020-12-01,아파트실거래가격지수,대구,124.3
2021-01-01,아파트실거래가격지수,대구,129.5
2007-01-01,주택건설인허가실적,대구,818.0
2007-02-01,주택건설인허가실적,대구,3549.0
2007-03-01,주택건설인허가실적,대구,4596.0
2007-04-01,주택건설인허가실적,대구,5110.0
2007-05-01,주택건설인허가실적,대구,5685.0
2007-06-01,주택건설인허가실적,대구,6572.0
2007-07-01,주택건설인허가실적,대구,6572.0
2007-08-01,주택건설인허가실적,대구,6572.0
2007-09-01,주택건설인허가실적,대구,6572.0
2007-10-01,주택건설인허가실적,대구,6572.0
2007-11-01,주택건설인허가실적,대구,13214.0
2007-12-01,주택건설인허가실적,대구,18174.0
2008-01-01,주택건설인허가실적,대구,6983.0
2008-02-01,주택건설인허가실적,대구,7080.0
2008-03-01,주택건설인허가실적,대구,7178.0
2008-04-01,주택건설인허가실적,대구,8712.0
2008-05-01,주택건설인허가실적,대구,8769.0
2008-06-01,주택건설인허가실적,대구,12072.0
2008-07-01,주택건설인허가실적,대구,12834.0
2008-08-01,주택건설인허가실적,대구,13931.0
2008-09-01,주택건설인허가실적,대구,14634.0
2008-10-01,주택건설인허가실적,대구,14708.0
2008-11-01,주택건설인허가실적,대구,14764.0
2008-12-01,주택건설인허가실적,대구,22880.0
2009-01-01,주택건설인허가실적,대구,25.0
2009-02-01,주택건설인허가실적,대구,63.0
2009-03-01,주택건설인허가실적,대구,120.0
2009-04-01,주택건설인허가실적,대구,820.0
2009-05-01,주택건설인허가실적,대구,896.0
2009-06-01,주택건설인허가실적,대구,956.0
2009-07-01,주택건설인허가실적,대구,2145.0
2009-08-01,주택건설인허가실적,대구,2223.0
2009-09-01,주택건설인허가실적,대구,2347.0
2009-10-01,주택건설인허가실적,대구,2479.0
2009-11-01,주택건설인허가실적,대구,2595.0
2009-12-01,주택건설인허가실적,대구,6645.0
2010-01-01,주택건설인허가실적,대구,312.0
2010-02-01,주택건설인허가실적,대구,377.0
2010-03-01,주택건설인허가실적,대구,466.0
2010-04-01,주택건설인허가실적,대구,596.0
2010-05-01,주택건설인허가실적,대구,733.0
2010-06-01,주택건설인허가실적,대구,843.0
2010-07-01,주택건설인허가실적,대구,1076.0
2010-08-01,주택건설인허가실적,대구,1692.0
2010-09-01,주택건설인허가실적,대구,1928.0
2010-10-01,주택건설인허가실적,대구,2102.0
2010-11-01,주택건설인허가실적,대구,2658.0
2010-12-01,주택건설인허가실적,대구,4724.0
2011-01-01,주택건설인허가실적,대구,148.0
2011-02-01,주택건설인허가실적,대구,257.0
2011-03-01,주택건설인허가실적,대구,459.0
2011-04-01,주택건설인허가실적,대구,1470.0
2011-05-01,주택건설인허가실적,대구,1844.0
2011-06-01,주택건설인허가실적,대구,2907.0
2011-07-01,주택건설인허가실적,대구,3294.0
2011-08-01,주택건설인허가실적,대구,3593.0
2011-09-01,주택건설인허가실적,대구,5924.0
2011-10-01,주택건설인허가실적,대구,6242.0
2011-11-01,주택건설인허가실적,대구,6730.0
2011-12-01,주택건설인허가실적,대구,12462.0
2012-01-01,주택건설인허가실적,대구,689.0
2012-02-01,주택건설인허가실적,대구,1546.0
2012-03-01,주택건설인허가실적,대구,1704.0
2012-04-01,주택건설인허가실적,대구,2001.0
2012-05-01,주택건설인허가실적,대구,3075.0
2012-06-01,주택건설인허가실적,대구,3838.0
2012-07-01,주택건설인허가실적,대구,4813.0
2012-08-01,주택건설인허가실적,대구,5138.0
2012-09-01,주택건설인허가실적,대구,5431.0
2012-10-01,주택건설인허가실적,대구,5613.0
2012-11-01,주택건설인허가실적,대구,7294.0
2012-12-01,주택건설인허가실적,대구,13012.0
2013-01-01,주택건설인허가실적,대구,532.0
2013-02-01,주택건설인허가실적,대구,1178.0
2013-03-01,주택건설인허가실적,대구,1387.0
2013-04-01,주택건설인허가실적,대구,1627.0
2013-05-01,주택건설인허가실적,대구,2337.0
2013-06-01,주택건설인허가실적,대구,2643.0
2013-07-01,주택건설인허가실적,대구,3777.0
2013-08-01,주택건설인허가실적,대구,5068.0
2013-09-01,주택건설인허가실적,대구,5906.0
2013-10-01,주택건설인허가실적,대구,8465.0
2013-11-01,주택건설인허가실적,대구,11549.0
2013-12-01,주택건설인허가실적,대구,18078.0
2014-01-01,주택건설인허가실적,대구,1108.0
2014-02-01,주택건설인허가실적,대구,1406.0
2014-03-01,주택건설인허가실적,대구,2119.0
2014-04-01,주택건설인허가실적,대구,2516.0
2014-05-01,주택건설인허가실적,대구,7618.0
2014-06-01,주택건설인허가실적,대구,9501.0
2014-07-01,주택건설인허가실적,대구,10583.0
2014-08-01,주택건설인허가실적,대구,13202.0
2014-09-01,주택건설인허가실적,대구,14238.0
2014-10-01,주택건설인허가실적,대구,17180.0
2014-11-01,주택건설인허가실적,대구,17708.0
2014-12-01,주택건설인허가실적,대구,19079.0
2015-01-01,주택건설인허가실적,대구,912.0
2015-02-01,주택건설인허가실적,대구,1186.0
2015-03-01,주택건설인허가실적,대구,2397.0
2015-04-01,주택건설인허가실적,대구,4402.0
2015-05-01,주택건설인허가실적,대구,5904.0
2015-06-01,주택건설인허가실적,대구,7863.0
2015-07-01,주택건설인허가실적,대구,9083.0
2015-08-01,주택건설인허가실적,대구,11624.0
2015-09-01,주택건설인허가실적,대구,13084.0
2015-10-01,주택건설인허가실적,대구,15226.0
2015-11-01,주택건설인허가실적,대구,19513.0
2015-12-01,주택건설인허가실적,대구,27118.0
2016-01-01,주택건설인허가실적,대구,1328.0
2016-02-01,주택건설인허가실적,대구,1582.0
2016-03-01,주택건설인허가실적,대구,2471.0
2016-04-01,주택건설인허가실적,대구,6415.0
2016-05-01,주택건설인허가실적,대구,9621.0
2016-06-01,주택건설인허가실적,대구,12853.0
2016-07-01,주택건설인허가실적,대구,14795.0
2016-08-01,주택건설인허가실적,대구,16324.0
2016-09-01,주택건설인허가실적,대구,17822.0
2016-10-01,주택건설인허가실적,대구,19155.0
2016-11-01,주택건설인허가실적,대구,20856.0
2016-12-01,주택건설인허가실적,대구,23169.0
2017-01-01,주택건설인허가실적,대구,1716.0
2017-02-01,주택건설인허가실적,대구,2903.0
2017-03-01,주택건설인허가실적,대구,5197.0
2017-04-01,주택건설인허가실적,대구,7382.0
2017-05-01,주택건설인허가실적,대구,12009.0
2017-06-01,주택건설인허가실적,대구,18335.0
2017-07-01,주택건설인허가실적,대구,21261.0
2017-08-01,주택건설인허가실적,대구,22525.0
2017-09-01,주택건설인허가실적,대구,23120.0
2017-10-01,주택건설인허가실적,대구,25742.0
2017-11-01,주택건설인허가실적,대구,26660.0
2017-12-01,주택건설인허가실적,대구,31378.0
2018-01-01,주택건설인허가실적,대구,947.0
2018-02-01,주택건설인허가실적,대구,10385.0
2018-03-01,주택건설인허가실적,대구,11329.0
2018-04-01,주택건설인허가실적,대구,12542.0
2018-05-01,주택건설인허가실적,대구,13794.0
2018-06-01,주택건설인허가실적,대구,17330.0
2018-07-01,주택건설인허가실적,대구,18159.0
2018-08-01,주택건설인허가실적,대구,21234.0
2018-09-01,주택건설인허가실적,대구,24308.0
2018-10-01,주택건설인허가실적,대구,25130.0
2018-11-01,주택건설인허가실적,대구,29665.0
2018-12-01,주택건설인허가실적,대구,35444.0
2019-01-01,주택건설인허가실적,대구,471.0
2019-02-01,주택건설인허가실적,대구,2018.0
2019-03-01,주택건설인허가실적,대구,3135.0
2019-04-01,주택건설인허가실적,대구,4963.0
2019-05-01,주택건설인허가실적,대구,7234.0
2019-06-01,주택건설인허가실적,대구,8339.0
2019-07-01,주택건설인허가실적,대구,11138.0
2019-08-01,주택건설인허가실적,대구,12636.0
2019-09-01,주택건설인허가실적,대구,14788.0
2019-10-01,주택건설인허가실적,대구,17974.0
2019-11-01,주택건설인허가실적,대구,22122.0
2019-12-01,주택건설인허가실적,대구,27725.0
2020-01-01,주택건설인허가실적,대구,926.0
2020-02-01,주택건설인허가실적,대구,2148.0
2020-03-01,주택건설인허가실적,대구,4333.0
2020-04-01,주택건설인허가실적,대구,7539.0
2020-05-01,주택건설인허가실적,대구,8363.0
2020-06-01,주택건설인허가실적,대구,11405.0
2020-07-01,주택건설인허가실적,대구,14622.0
2020-08-01,주택건설인허가실적,대구,17071.0
2020-09-01,주택건설인허가실적,대구,20591.0
2020-10-01,주택건설인허가실적,대구,22526.0
2020-11-01,주택건설인허가실적,대구,22797.0
2020-12-01,주택건설인허가실적,대구,28063.0
2021-01-01,주택건설인허가실적,대구,308.0
2021-02-01,주택건설인허가실적,대구,1743.0
2005-01-01,지역별지가변동률,대구,0.212
2005-02-01,지역별지가변동률,대구,0.20800000000000002
2005-03-01,지역별지가변동률,대구,0.278
2005-04-01,지역별지가변동률,대구,0.258
2005-05-01,지역별지가변동률,대구,0.254
2005-06-01,지역별지가변동률,대구,0.263
2005-07-01,지역별지가변동률,대구,0.284
2005-08-01,지역별지가변동률,대구,0.268
2005-09-01,지역별지가변동률,대구,0.2
2005-10-01,지역별지가변동률,대구,0.2
2005-11-01,지역별지가변동률,대구,0.35
2005-12-01,지역별지가변동률,대구,0.493
2006-01-01,지역별지가변동률,대구,0.5429999999999999
2006-02-01,지역별지가변동률,대구,0.40299999999999997
2006-03-01,지역별지가변동률,대구,0.371
2006-04-01,지역별지가변동률,대구,0.34
2006-05-01,지역별지가변동률,대구,0.301
2006-06-01,지역별지가변동률,대구,0.315
2006-07-01,지역별지가변동률,대구,0.318
2006-08-01,지역별지가변동률,대구,0.29
2006-09-01,지역별지가변동률,대구,0.267
2006-10-01,지역별지가변동률,대구,0.28300000000000003
2006-11-01,지역별지가변동률,대구,0.35
2006-12-01,지역별지가변동률,대구,0.326
2007-01-01,지역별지가변동률,대구,0.358
2007-02-01,지역별지가변동률,대구,0.297
2007-03-01,지역별지가변동률,대구,0.266
2007-04-01,지역별지가변동률,대구,0.272
2007-05-01,지역별지가변동률,대구,0.263
2007-06-01,지역별지가변동률,대구,0.242
2007-07-01,지역별지가변동률,대구,0.209
2007-08-01,지역별지가변동률,대구,0.191
2007-09-01,지역별지가변동률,대구,0.16699999999999998
2007-10-01,지역별지가변동률,대구,0.165
2007-11-01,지역별지가변동률,대구,0.218
2007-12-01,지역별지가변동률,대구,0.225
2008-01-01,지역별지가변동률,대구,0.22699999999999998
2008-02-01,지역별지가변동률,대구,0.21899999999999997
2008-03-01,지역별지가변동률,대구,0.297
2008-04-01,지역별지가변동률,대구,0.259
2008-05-01,지역별지가변동률,대구,0.251
2008-06-01,지역별지가변동률,대구,0.212
2008-07-01,지역별지가변동률,대구,0.207
2008-08-01,지역별지가변동률,대구,0.258
2008-09-01,지역별지가변동률,대구,0.239
2008-10-01,지역별지가변동률,대구,0.183
2008-11-01,지역별지가변동률,대구,-1.0759999999999998
2008-12-01,지역별지가변동률,대구,-1.7069999999999999
2009-01-01,지역별지가변동률,대구,-0.536
2009-02-01,지역별지가변동률,대구,-0.281
2009-03-01,지역별지가변동률,대구,-0.138
2009-04-01,지역별지가변동률,대구,-0.053
2009-05-01,지역별지가변동률,대구,0.028999999999999998
2009-06-01,지역별지가변동률,대구,0.043
2009-07-01,지역별지가변동률,대구,0.053
2009-08-01,지역별지가변동률,대구,0.075
2009-09-01,지역별지가변동률,대구,0.087
2009-10-01,지역별지가변동률,대구,0.264
